CustomerID,frequency,monetary,total_units,unique_products,country,recency,tenure,avg_order_value,is_repeat,avg_days_between_orders,R,F,M,RFM_score,segment,cluster,cluster_name
13645,1,252.1,158,5,United Kingdom,120,120,252.1,False,,2,1,2,5,Lost,0,Dormant Low-Value
13647,4,1648.1200000000001,887,65,United Kingdom,9,234,412.03000000000003,True,74.66666666666667,5,4,4,13,Champions,1,Lapsing Mid-Value
13649,2,346.6,139,23,United Kingdom,256,366,173.3,True,109.0,1,2,2,5,Lost,0,Dormant Low-Value
13650,6,1836.3400000000001,922,79,United Kingdom,16,267,306.0566666666667,True,49.8,4,5,4,13,Champions,1,Lapsing Mid-Value
13651,1,79.2,32,5,United Kingdom,39,39,79.2,False,,3,1,1,5,Needs Attention,0,Dormant Low-Value
13652,3,1095.08,578,48,United Kingdom,45,368,365.02666666666664,True,161.0,3,3,4,10,Loyal,1,Lapsing Mid-Value
13654,6,2707.33,2182,157,United Kingdom,43,273,451.22166666666664,True,45.8,3,5,5,13,Loyal,1,Lapsing Mid-Value
13655,2,932.97,605,52,United Kingdom,114,241,466.485,True,127.0,2,2,4,8,Lost,1,Lapsing Mid-Value
13656,2,379.65,490,49,United Kingdom,164,337,189.825,True,172.0,2,2,2,6,Lost,0,Dormant Low-Value
13657,2,382.14,209,16,United Kingdom,10,201,191.07,True,190.0,5,2,2,9,New / Promising,3,Active Mid-Value
13658,5,2639.17,1019,91,United Kingdom,9,204,527.8340000000001,True,48.25,5,4,5,14,Champions,2,High-Value Loyal
13659,2,1563.0,882,92,United Kingdom,205,320,781.5,True,115.0,1,2,4,7,Lost,1,Lapsing Mid-Value
13662,3,881.26,533,50,United Kingdom,85,259,293.75333333333333,True,86.5,2,3,3,8,Hibernating,1,Lapsing Mid-Value
13663,1,189.47,91,13,United Kingdom,179,179,189.47,False,,2,1,1,4,Lost,0,Dormant Low-Value
13666,3,84.65,41,12,United Kingdom,60,287,28.21666666666667,True,113.5,3,3,1,7,Loyal,0,Dormant Low-Value
13667,1,299.05,149,82,United Kingdom,149,149,299.05,False,,2,1,2,5,Lost,0,Dormant Low-Value
13668,21,6309.83,3722,284,United Kingdom,2,362,300.46809523809526,True,17.5,5,5,5,15,Champions,2,High-Value Loyal
13669,2,218.55,237,9,United Kingdom,50,149,109.275,True,98.0,3,2,1,6,Needs Attention,0,Dormant Low-Value
13670,1,349.7,282,25,United Kingdom,75,75,349.7,False,,2,1,2,5,Lost,0,Dormant Low-Value
13672,2,186.39000000000001,57,4,United Kingdom,301,332,93.19500000000001,True,30.0,1,2,1,4,Lost,0,Dormant Low-Value
13673,2,387.44,114,47,United Kingdom,18,32,193.72,True,13.0,4,2,2,8,New / Promising,3,Active Mid-Value
13675,2,486.82000000000005,330,25,United Kingdom,151,284,243.41000000000003,True,133.0,2,2,3,7,Lost,0,Dormant Low-Value
13678,1,232.6,924,16,United Kingdom,151,151,232.6,False,,2,1,1,4,Lost,0,Dormant Low-Value
13680,4,3719.12,1934,164,United Kingdom,1,339,929.78,True,112.33333333333333,5,4,5,14,Champions,2,High-Value Loyal
13681,4,827.83,360,37,United Kingdom,17,155,206.9575,True,45.333333333333336,4,4,3,11,Champions,1,Lapsing Mid-Value
13682,1,59.5,10,3,United Kingdom,187,187,59.5,False,,1,1,1,3,Lost,0,Dormant Low-Value
13684,1,65.13,38,29,United Kingdom,285,285,65.13,False,,1,1,1,3,Lost,0,Dormant Low-Value
13685,7,3119.44,5056,29,United Kingdom,2,60,445.63428571428574,True,9.166666666666666,5,5,5,15,Champions,2,High-Value Loyal
13686,1,72.0,70,8,United Kingdom,182,182,72.0,False,,1,1,1,3,Lost,0,Dormant Low-Value
13689,1,910.0,512,6,United Kingdom,63,63,910.0,False,,3,1,3,7,Needs Attention,0,Dormant Low-Value
13690,1,172.25,67,9,United Kingdom,59,59,172.25,False,,3,1,1,5,Needs Attention,0,Dormant Low-Value
13692,3,1488.32,1226,48,United Kingdom,24,236,496.1066666666666,True,105.5,4,3,4,11,Loyal,1,Lapsing Mid-Value
13694,50,65039.62,63312,366,United Kingdom,3,373,1300.7924,True,7.142857142857143,5,5,5,15,Champions,2,High-Value Loyal
13695,15,2504.13,1603,46,United Kingdom,31,259,166.942,True,15.928571428571429,4,5,5,14,Champions,2,High-Value Loyal
13697,1,151.3,177,12,United Kingdom,38,38,151.3,False,,3,1,1,5,Needs Attention,0,Dormant Low-Value
13699,1,308.58000000000004,66,14,United Kingdom,155,155,308.58000000000004,False,,2,1,2,5,Lost,0,Dormant Low-Value
13700,10,2248.63,2281,139,United Kingdom,26,327,224.863,True,33.111111111111114,4,5,5,14,Champions,2,High-Value Loyal
13703,1,99.5,10,1,United Kingdom,318,318,99.5,False,,1,1,1,3,Lost,0,Dormant Low-Value
13704,9,2308.06,1531,111,United Kingdom,5,88,256.4511111111111,True,10.125,5,5,5,15,Champions,2,High-Value Loyal
13705,3,711.86,363,25,United Kingdom,7,373,237.28666666666666,True,182.5,5,3,3,11,Loyal,3,Active Mid-Value
13706,1,330.79,189,20,United Kingdom,302,302,330.79,False,,1,1,2,4,Lost,0,Dormant Low-Value
13707,2,806.41,351,48,United Kingdom,267,315,403.205,True,48.0,1,2,3,6,Lost,0,Dormant Low-Value
13708,1,283.33,300,48,United Kingdom,271,271,283.33,False,,1,1,2,4,Lost,0,Dormant Low-Value
13709,13,6307.650000000001,3508,244,United Kingdom,3,315,485.2038461538462,True,25.666666666666668,5,5,5,15,Champions,2,High-Value Loyal
13710,1,180.48,176,8,United Kingdom,31,31,180.48,False,,4,1,1,6,New / Promising,3,Active Mid-Value
13711,2,252.06,140,11,United Kingdom,218,218,126.03,True,0.0,1,2,2,5,Lost,0,Dormant Low-Value
13712,1,228.84,352,10,United Kingdom,246,246,228.84,False,,1,1,1,3,Lost,0,Dormant Low-Value
13715,5,1077.39,562,89,United Kingdom,281,372,215.478,True,22.5,1,4,4,9,At Risk,1,Lapsing Mid-Value
13716,1,138.28,138,21,United Kingdom,269,269,138.28,False,,1,1,1,3,Lost,0,Dormant Low-Value
13717,6,1445.01,1959,92,United Kingdom,32,298,240.835,True,52.6,4,5,4,13,Champions,1,Lapsing Mid-Value
13718,2,306.55,173,9,United Kingdom,246,295,153.275,True,49.0,1,2,2,5,Lost,0,Dormant Low-Value
13719,5,1041.68,609,56,United Kingdom,15,234,208.336,True,54.25,4,4,4,12,Champions,1,Lapsing Mid-Value
13720,4,799.9,501,42,United Kingdom,116,254,199.975,True,45.333333333333336,2,4,3,9,At Risk,1,Lapsing Mid-Value
13721,1,524.14,316,28,United Kingdom,36,36,524.14,False,,3,1,3,7,Needs Attention,3,Active Mid-Value
13722,3,2375.41,1401,75,United Kingdom,131,282,791.8033333333333,True,75.5,2,3,5,10,Hibernating,1,Lapsing Mid-Value
13723,1,199.85000000000002,43,6,United Kingdom,217,217,199.85000000000002,False,,1,1,1,3,Lost,0,Dormant Low-Value
13725,8,1980.56,806,95,United Kingdom,49,308,247.57,True,36.57142857142857,3,5,4,12,Loyal,1,Lapsing Mid-Value
13726,2,1079.66,1054,39,United Kingdom,38,100,539.83,True,61.0,3,2,4,9,Needs Attention,1,Lapsing Mid-Value
13727,2,333.48,162,19,United Kingdom,28,33,166.74,True,4.0,4,2,2,8,New / Promising,3,Active Mid-Value
13728,6,1016.14,458,38,United Kingdom,36,310,169.35666666666665,True,54.0,3,5,4,12,Loyal,1,Lapsing Mid-Value
13730,2,752.6,488,38,United Kingdom,135,161,376.3,True,25.0,2,2,3,7,Lost,0,Dormant Low-Value
13731,2,610.59,278,36,United Kingdom,219,246,305.295,True,27.0,1,2,3,6,Lost,0,Dormant Low-Value
13732,1,491.86,498,33,United Kingdom,28,28,491.86,False,,4,1,3,8,New / Promising,3,Active Mid-Value
13735,4,2883.54,1128,158,United Kingdom,24,234,720.885,True,69.33333333333333,4,4,5,13,Champions,1,Lapsing Mid-Value
13736,2,729.8,496,166,United Kingdom,5,260,364.9,True,255.0,5,2,3,10,New / Promising,3,Active Mid-Value
13737,1,339.6,125,29,United Kingdom,200,200,339.6,False,,1,1,2,4,Lost,0,Dormant Low-Value
13739,1,216.9,54,3,United Kingdom,18,18,216.9,False,,4,1,1,6,New / Promising,3,Active Mid-Value
13740,1,350.75,425,23,United Kingdom,240,240,350.75,False,,1,1,2,4,Lost,0,Dormant Low-Value
13741,3,668.4300000000001,218,34,United Kingdom,71,217,222.81000000000003,True,72.5,3,3,3,9,Loyal,1,Lapsing Mid-Value
13742,12,3107.87,1115,200,United Kingdom,16,320,258.9891666666667,True,27.09090909090909,4,5,5,14,Champions,2,High-Value Loyal
13743,7,1341.6,1776,8,United Kingdom,2,259,191.65714285714284,True,42.166666666666664,5,5,4,14,Champions,2,High-Value Loyal
13744,2,1080.52,1153,54,United Kingdom,95,292,540.26,True,197.0,2,2,4,8,Lost,1,Lapsing Mid-Value
13745,1,300.04,496,25,United Kingdom,162,162,300.04,False,,2,1,2,5,Lost,0,Dormant Low-Value
13747,1,79.6,8,1,United Kingdom,373,373,79.6,False,,1,1,1,3,Lost,0,Dormant Low-Value
13748,5,948.25,439,24,United Kingdom,95,373,189.65,True,69.25,2,4,4,10,At Risk,1,Lapsing Mid-Value
13750,5,1647.26,516,20,United Kingdom,53,336,329.452,True,70.0,3,4,4,11,Loyal,1,Lapsing Mid-Value
13751,1,296.25,152,9,United Kingdom,288,288,296.25,False,,1,1,2,4,Lost,0,Dormant Low-Value
13752,6,1175.38,874,64,United Kingdom,124,246,195.89666666666668,True,24.0,2,5,4,11,At Risk,1,Lapsing Mid-Value
13753,1,741.26,512,35,United Kingdom,287,287,741.26,False,,1,1,3,5,Lost,0,Dormant Low-Value
13754,2,282.6,214,11,United Kingdom,151,317,141.3,True,165.0,2,2,2,6,Lost,0,Dormant Low-Value
13755,9,2108.06,1242,232,United Kingdom,3,63,234.2288888888889,True,7.0,5,5,5,15,Champions,2,High-Value Loyal
13756,14,5189.52,3188,66,United Kingdom,2,367,370.68,True,27.53846153846154,5,5,5,15,Champions,2,High-Value Loyal
13758,7,3190.55,1844,104,United Kingdom,11,373,455.79285714285714,True,59.833333333333336,5,5,5,15,Champions,2,High-Value Loyal
13759,2,659.4100000000001,287,24,United Kingdom,33,71,329.70500000000004,True,37.0,3,2,3,8,Needs Attention,3,Active Mid-Value
13760,2,286.79,197,50,United Kingdom,54,256,143.395,True,202.0,3,2,2,7,Needs Attention,0,Dormant Low-Value
13761,2,1070.65,642,68,United Kingdom,50,179,535.325,True,129.0,3,2,4,9,Needs Attention,1,Lapsing Mid-Value
13762,1,306.72,272,7,United Kingdom,218,218,306.72,False,,1,1,2,4,Lost,0,Dormant Low-Value
13763,1,1714.96,728,15,United Kingdom,63,63,1714.96,False,,3,1,4,8,Needs Attention,1,Lapsing Mid-Value
13764,3,1516.42,923,182,United Kingdom,70,337,505.47333333333336,True,133.0,3,3,4,10,Loyal,1,Lapsing Mid-Value
13767,37,17220.36,7322,55,United Kingdom,2,373,465.41513513513513,True,9.86111111111111,5,5,5,15,Champions,2,High-Value Loyal
13769,10,2796.51,1163,73,United Kingdom,2,367,279.651,True,40.22222222222222,5,5,5,15,Champions,2,High-Value Loyal
13771,4,2634.45,1477,114,United Kingdom,64,247,658.6125,True,60.666666666666664,3,4,5,12,Loyal,1,Lapsing Mid-Value
13772,3,1122.63,540,141,United Kingdom,33,239,374.21000000000004,True,102.5,3,3,4,10,Loyal,1,Lapsing Mid-Value
13774,1,345.0,192,22,United Kingdom,81,81,345.0,False,,2,1,2,5,Lost,0,Dormant Low-Value
13777,33,25977.16,12897,36,United Kingdom,0,373,787.1866666666666,True,11.28125,5,5,5,15,Champions,2,High-Value Loyal
13778,1,178.7,70,9,United Kingdom,103,103,178.7,False,,2,1,1,4,Lost,0,Dormant Low-Value
13780,2,360.01,318,56,United Kingdom,7,170,180.005,True,163.0,5,2,2,9,New / Promising,3,Active Mid-Value
13781,1,127.84,30,17,United Kingdom,250,250,127.84,False,,1,1,1,3,Lost,0,Dormant Low-Value
13782,6,908.86,369,96,United Kingdom,12,327,151.47666666666666,True,62.4,5,5,3,13,Champions,1,Lapsing Mid-Value
13784,11,2462.79,2493,9,United Kingdom,9,332,223.89,True,31.8,5,5,5,15,Champions,2,High-Value Loyal
13786,1,230.4,136,7,United Kingdom,367,367,230.4,False,,1,1,1,3,Lost,0,Dormant Low-Value
13787,2,309.04,337,24,United Kingdom,75,364,154.52,True,288.0,2,2,2,6,Lost,0,Dormant Low-Value
13790,1,348.79999999999995,748,45,United Kingdom,4,4,348.79999999999995,False,,5,1,2,8,New / Promising,3,Active Mid-Value
13791,2,1516.0,1200,7,United Kingdom,127,168,758.0,True,40.0,2,2,4,8,Lost,1,Lapsing Mid-Value
13792,2,195.55,92,13,United Kingdom,66,287,97.775,True,221.0,3,2,1,6,Needs Attention,0,Dormant Low-Value
13798,57,37153.85,23948,113,United Kingdom,1,372,651.8219298245614,True,6.160714285714286,5,5,5,15,Champions,2,High-Value Loyal
13799,2,688.86,402,32,United Kingdom,116,294,344.43,True,177.0,2,2,3,7,Lost,0,Dormant Low-Value
13800,1,558.32,331,33,United Kingdom,309,309,558.32,False,,1,1,3,5,Lost,0,Dormant Low-Value
13801,1,324.8,168,23,United Kingdom,66,66,324.8,False,,3,1,2,6,Needs Attention,0,Dormant Low-Value
13802,3,4599.42,2572,55,United Kingdom,138,311,1533.14,True,86.0,2,3,5,10,Hibernating,1,Lapsing Mid-Value
13803,1,277.07,121,17,United Kingdom,255,255,277.07,False,,1,1,2,4,Lost,0,Dormant Low-Value
13804,7,2588.39,1462,124,United Kingdom,30,289,369.77,True,43.0,4,5,5,14,Champions,1,Lapsing Mid-Value
13805,2,924.5999999999999,1900,10,United Kingdom,52,129,462.29999999999995,True,76.0,3,2,4,9,Needs Attention,1,Lapsing Mid-Value
13806,1,256.38,56,10,United Kingdom,63,63,256.38,False,,3,1,2,6,Needs Attention,0,Dormant Low-Value
13807,1,112.6,36,7,United Kingdom,367,367,112.6,False,,1,1,1,3,Lost,0,Dormant Low-Value
13808,5,1747.66,782,70,United Kingdom,5,96,349.53200000000004,True,22.25,5,4,4,13,Champions,2,High-Value Loyal
13809,1,155.05,29,11,Cyprus,305,305,155.05,False,,1,1,1,3,Lost,0,Dormant Low-Value
13810,2,827.51,307,30,Germany,28,56,413.755,True,27.0,4,2,3,9,New / Promising,3,Active Mid-Value
13811,2,519.75,63,5,Germany,183,239,259.875,True,55.0,1,2,3,6,Lost,0,Dormant Low-Value
13812,3,485.0,330,32,Germany,42,105,161.66666666666666,True,31.0,3,3,3,9,Loyal,1,Lapsing Mid-Value
13813,4,1168.8600000000001,541,53,Germany,39,134,292.21500000000003,True,31.333333333333332,3,4,4,11,Loyal,1,Lapsing Mid-Value
13814,2,1579.12,864,37,Germany,92,137,789.56,True,44.0,2,2,4,8,Lost,1,Lapsing Mid-Value
13815,4,3667.36,2540,131,Germany,22,318,916.84,True,98.66666666666667,4,4,5,13,Champions,1,Lapsing Mid-Value
13816,2,499.67,265,24,Germany,23,64,249.835,True,40.0,4,2,3,9,New / Promising,3,Active Mid-Value
13817,2,328.98,208,19,Germany,29,351,164.49,True,322.0,4,2,2,8,New / Promising,3,Active Mid-Value
13819,3,1140.35,1109,26,United Kingdom,301,319,380.1166666666666,True,8.5,1,3,4,8,Hibernating,1,Lapsing Mid-Value
13821,2,385.64,153,51,United Kingdom,144,261,192.82,True,116.0,2,2,2,6,Lost,0,Dormant Low-Value
13822,2,632.0,611,90,United Kingdom,5,40,316.0,True,34.0,5,2,3,10,New / Promising,3,Active Mid-Value
13823,2,957.66,439,39,United Kingdom,18,91,478.83,True,72.0,4,2,4,10,New / Promising,3,Active Mid-Value
13824,5,1698.94,768,34,United Kingdom,32,310,339.788,True,69.0,4,4,4,12,Champions,1,Lapsing Mid-Value
13826,1,189.5,82,10,United Kingdom,176,176,189.5,False,,2,1,1,4,Lost,0,Dormant Low-Value
13827,3,409.8,138,83,United Kingdom,57,143,136.6,True,42.5,3,3,2,8,Loyal,1,Lapsing Mid-Value
13828,1,209.49,311,15,United Kingdom,22,22,209.49,False,,4,1,1,6,New / Promising,3,Active Mid-Value
13831,6,2198.45,743,58,United Kingdom,16,369,366.4083333333333,True,70.0,4,5,5,14,Champions,1,Lapsing Mid-Value
13832,1,52.2,28,3,United Kingdom,19,19,52.2,False,,4,1,1,6,New / Promising,3,Active Mid-Value
13833,1,383.85,117,28,United Kingdom,159,159,383.85,False,,2,1,2,5,Lost,0,Dormant Low-Value
13835,4,834.57,442,48,United Kingdom,25,215,208.6425,True,62.666666666666664,4,4,3,11,Champions,1,Lapsing Mid-Value
13837,2,266.59000000000003,182,17,United Kingdom,211,317,133.29500000000002,True,105.0,1,2,2,5,Lost,0,Dormant Low-Value
13838,4,674.82,254,144,United Kingdom,5,369,168.705,True,121.33333333333333,5,4,3,12,Champions,3,Active Mid-Value
13841,1,85.0,100,1,United Kingdom,252,252,85.0,False,,1,1,1,3,Lost,0,Dormant Low-Value
13842,9,3385.62,1768,155,United Kingdom,58,366,376.18,True,37.875,3,5,5,13,Loyal,1,Lapsing Mid-Value
13844,1,361.62,196,20,United Kingdom,11,11,361.62,False,,5,1,2,8,New / Promising,3,Active Mid-Value
13845,1,312.98,182,9,United Kingdom,64,64,312.98,False,,3,1,2,6,Needs Attention,0,Dormant Low-Value
13846,3,865.0600000000001,388,55,United Kingdom,24,360,288.35333333333335,True,167.0,4,3,3,10,Loyal,1,Lapsing Mid-Value
13848,3,1255.0,3700,3,United Kingdom,92,366,418.3333333333333,True,136.5,2,3,4,9,Hibernating,1,Lapsing Mid-Value
13849,2,1537.95,1016,97,United Kingdom,51,170,768.975,True,119.0,3,2,4,9,Needs Attention,1,Lapsing Mid-Value
13850,1,1595.48,944,93,United Kingdom,129,129,1595.48,False,,2,1,4,7,Lost,0,Dormant Low-Value
13851,3,2651.46,1705,77,United Kingdom,95,288,883.82,True,95.5,2,3,5,10,Hibernating,1,Lapsing Mid-Value
13853,1,1090.1399999999999,312,23,United Kingdom,57,57,1090.1399999999999,False,,3,1,4,8,Needs Attention,1,Lapsing Mid-Value
13854,25,8109.5199999999995,2296,39,United Kingdom,8,365,324.38079999999997,True,14.416666666666666,5,5,5,15,Champions,2,High-Value Loyal
13856,3,388.5,494,10,United Kingdom,168,203,129.5,True,17.0,2,3,2,7,Hibernating,0,Dormant Low-Value
13858,1,216.17000000000002,75,11,United Kingdom,57,57,216.17000000000002,False,,3,1,1,5,Needs Attention,0,Dormant Low-Value
13859,1,201.16,129,27,United Kingdom,326,326,201.16,False,,1,1,1,3,Lost,0,Dormant Low-Value
13860,5,1245.9,591,58,United Kingdom,1,86,249.18,True,20.75,5,4,4,13,Champions,2,High-Value Loyal
13862,8,2209.36,1688,97,United Kingdom,18,332,276.17,True,44.285714285714285,4,5,5,14,Champions,2,High-Value Loyal
13863,1,305.78,224,20,United Kingdom,247,247,305.78,False,,1,1,2,4,Lost,0,Dormant Low-Value
13865,4,501.56,204,26,United Kingdom,58,289,125.39,True,76.66666666666667,3,4,3,10,Loyal,1,Lapsing Mid-Value
13866,1,145.67,57,7,United Kingdom,74,74,145.67,False,,2,1,1,4,Lost,0,Dormant Low-Value
13867,3,1005.09,501,51,United Kingdom,31,218,335.03000000000003,True,93.0,4,3,4,11,Loyal,1,Lapsing Mid-Value
13868,2,3192.54,1964,32,United Kingdom,7,38,1596.27,True,31.0,5,2,5,12,New / Promising,3,Active Mid-Value
13869,4,3083.65,1709,234,United Kingdom,123,357,770.9125,True,77.66666666666667,2,4,5,11,At Risk,1,Lapsing Mid-Value
13870,8,2770.94,1325,91,United Kingdom,2,287,346.3675,True,40.42857142857143,5,5,5,15,Champions,2,High-Value Loyal
13871,13,6403.25,2806,155,United Kingdom,22,308,492.5576923076923,True,23.416666666666668,4,5,5,14,Champions,2,High-Value Loyal
13873,3,389.6,140,21,United Kingdom,119,309,129.86666666666667,True,94.5,2,3,2,7,Hibernating,0,Dormant Low-Value
13874,1,540.45,180,18,United Kingdom,358,358,540.45,False,,1,1,3,5,Lost,0,Dormant Low-Value
13875,5,1786.79,1316,79,United Kingdom,53,301,357.358,True,61.5,3,4,4,11,Loyal,1,Lapsing Mid-Value
13876,1,122.7,36,7,United Kingdom,63,63,122.7,False,,3,1,1,5,Needs Attention,0,Dormant Low-Value
13877,1,117.24,108,3,United Kingdom,86,86,117.24,False,,2,1,1,4,Lost,0,Dormant Low-Value
13878,1,1271.57,463,35,United Kingdom,54,54,1271.57,False,,3,1,4,8,Needs Attention,1,Lapsing Mid-Value
13880,13,3219.77,1842,125,United Kingdom,21,367,247.67461538461538,True,28.5,4,5,5,14,Champions,2,High-Value Loyal
13881,20,17159.52,10118,72,United Kingdom,3,311,857.976,True,15.789473684210526,5,5,5,15,Champions,2,High-Value Loyal
13882,5,1191.13,953,54,United Kingdom,2,64,238.22600000000003,True,14.75,5,4,4,13,Champions,2,High-Value Loyal
13883,5,2674.48,1436,108,United Kingdom,10,253,534.896,True,60.25,5,4,5,14,Champions,2,High-Value Loyal
13884,5,787.6,300,45,United Kingdom,7,283,157.52,True,68.75,5,4,3,12,Champions,3,Active Mid-Value
13885,2,506.8,182,28,United Kingdom,189,200,253.4,True,11.0,1,2,3,6,Lost,0,Dormant Low-Value
13886,1,243.56,126,16,United Kingdom,71,71,243.56,False,,3,1,1,5,Needs Attention,0,Dormant Low-Value
13887,1,349.55,147,19,United Kingdom,204,204,349.55,False,,1,1,2,4,Lost,0,Dormant Low-Value
13888,2,595.67,254,38,United Kingdom,119,218,297.835,True,98.0,2,3,3,8,Hibernating,0,Dormant Low-Value
13889,1,416.90000000000003,146,15,United Kingdom,92,92,416.90000000000003,False,,2,1,2,5,Lost,0,Dormant Low-Value
13890,10,1883.81,831,74,United Kingdom,1,358,188.381,True,39.333333333333336,5,5,4,14,Champions,2,High-Value Loyal
13892,4,632.97,983,26,United Kingdom,26,246,158.2425,True,73.0,4,4,3,11,Champions,1,Lapsing Mid-Value
13893,1,821.1,190,21,United Kingdom,297,297,821.1,False,,1,1,3,5,Lost,0,Dormant Low-Value
13894,3,564.62,354,25,United Kingdom,23,310,188.20666666666668,True,143.0,4,3,3,10,Loyal,3,Active Mid-Value
13895,4,2593.07,1365,97,United Kingdom,28,164,648.2675,True,45.0,4,4,5,13,Champions,1,Lapsing Mid-Value
13897,1,311.16,200,17,United Kingdom,50,50,311.16,False,,3,1,2,6,Needs Attention,0,Dormant Low-Value
13898,1,155.93,133,12,United Kingdom,325,325,155.93,False,,1,1,1,3,Lost,0,Dormant Low-Value
13899,2,388.52,156,19,United Kingdom,16,274,194.26,True,258.0,4,3,2,9,Loyal,3,Active Mid-Value
13900,3,740.95,430,42,United Kingdom,183,262,246.98333333333335,True,39.5,1,3,3,7,Hibernating,1,Lapsing Mid-Value
13901,5,2867.2000000000003,1739,144,United Kingdom,72,318,573.44,True,61.25,2,4,5,11,At Risk,1,Lapsing Mid-Value
13904,2,332.64,332,24,United Kingdom,37,294,166.32,True,257.0,3,3,2,8,Loyal,3,Active Mid-Value
13908,4,2319.55,1477,103,United Kingdom,79,276,579.8875,True,65.33333333333333,2,4,5,11,At Risk,1,Lapsing Mid-Value
13911,9,2580.91,2731,120,United Kingdom,57,308,286.7677777777778,True,30.875,3,5,5,13,Loyal,1,Lapsing Mid-Value
13914,2,626.45,380,28,United Kingdom,11,36,313.225,True,24.0,5,3,3,11,Loyal,3,Active Mid-Value
13917,2,272.04,228,16,United Kingdom,49,191,136.02,True,141.0,3,3,2,8,Loyal,0,Dormant Low-Value
13918,2,1212.8400000000001,1140,30,United Kingdom,49,253,606.4200000000001,True,203.0,3,3,4,10,Loyal,1,Lapsing Mid-Value
13919,2,348.81,472,23,Denmark,59,121,174.405,True,62.0,3,3,2,8,Loyal,0,Dormant Low-Value
13922,1,172.25,93,7,United Kingdom,351,351,172.25,False,,1,1,1,3,Lost,0,Dormant Low-Value
13923,1,351.13,185,20,United Kingdom,53,53,351.13,False,,3,1,2,6,Needs Attention,0,Dormant Low-Value
13924,6,1838.8500000000001,1575,90,United Kingdom,1,72,306.475,True,13.4,5,5,4,14,Champions,2,High-Value Loyal
13925,4,678.25,331,28,United Kingdom,92,134,169.5625,True,14.0,2,4,3,9,At Risk,1,Lapsing Mid-Value
13926,1,223.85000000000002,104,11,United Kingdom,23,23,223.85000000000002,False,,4,1,1,6,New / Promising,3,Active Mid-Value
13927,1,348.99,214,21,United Kingdom,74,74,348.99,False,,2,1,2,5,Lost,0,Dormant Low-Value
13928,4,464.57,129,23,United Kingdom,10,133,116.1425,True,40.333333333333336,5,4,2,11,Champions,3,Active Mid-Value
13929,2,842.65,143,8,United Kingdom,169,326,421.325,True,157.0,2,3,3,8,Hibernating,0,Dormant Low-Value
